epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,957.946,1.55807,0.79862,1.18001,0.84465,0.77807,0.85895,0.43283,1.69416,0.86904,1.37023,0.0018284,0.0018284,0.0018284
15,1025.46,1.54989,0.79218,1.18303,0.86079,0.76424,0.85593,0.43404,1.6848,0.90254,1.34634,0.0018152,0.0018152,0.0018152
16,1092.43,1.55762,0.79368,1.18183,0.88597,0.80366,0.8882,0.49198,1.53877,0.78871,1.27468,0.001802,0.001802,0.001802
17,1159.06,1.5582,0.79315,1.18124,0.87928,0.79907,0.8788,0.45481,1.65502,0.8252,1.35805,0.0017888,0.0017888,0.0017888
18,1225.8,1.55398,0.78499,1.17892,0.89681,0.80134,0.8881,0.49203,1.53799,0.77794,1.27935,0.0017756,0.0017756,0.0017756
19,1292.57,1.54694,0.7815,1.17907,0.87868,0.78752,0.87254,0.44904,1.65029,0.82462,1.32534,0.0017624,0.0017624,0.0017624
20,1358.83,1.53361,0.77142,1.17221,0.90803,0.81146,0.89748,0.49498,1.54697,0.76322,1.29581,0.0017492,0.0017492,0.0017492
21,1425.21,1.53816,0.77693,1.1772,0.892,0.81095,0.89129,0.45446,1.69203,0.78207,1.36753,0.001736,0.001736,0.001736
22,1491.76,1.53039,0.76117,1.16927,0.88093,0.79512,0.87928,0.47619,1.58155,0.79102,1.29198,0.0017228,0.0017228,0.0017228
23,1558.43,1.53508,0.76737,1.17349,0.89708,0.83045,0.90438,0.49425,1.55927,0.73354,1.29804,0.0017096,0.0017096,0.0017096
24,1625.02,1.52286,0.757,1.16441,0.88175,0.81834,0.8934,0.47336,1.6187,0.76767,1.33547,0.0016964,0.0016964,0.0016964
25,1691.5,1.51908,0.75489,1.16684,0.90284,0.81661,0.89531,0.48381,1.58178,0.75141,1.32217,0.0016832,0.0016832,0.0016832
26,1757.67,1.52774,0.75993,1.16561,0.90789,0.82026,0.90255,0.50928,1.52323,0.72597,1.28242,0.00167,0.00167,0.00167
27,1824.32,1.51398,0.75453,1.16603,0.90471,0.82829,0.90572,0.49787,1.56291,0.72049,1.29721,0.0016568,0.0016568,0.0016568
28,1890.82,1.51557,0.75192,1.16321,0.90993,0.82569,0.90423,0.5071,1.52223,0.72399,1.28773,0.0016436,0.0016436,0.0016436
29,1957.56,1.52392,0.75255,1.1653,0.89975,0.83052,0.90482,0.49539,1.55473,0.70836,1.29748,0.0016304,0.0016304,0.0016304
30,2024.21,1.50933,0.74663,1.16459,0.90299,0.82229,0.90252,0.48516,1.6089,0.73692,1.33278,0.0016172,0.0016172,0.0016172
31,2091.04,1.51488,0.75103,1.16496,0.90193,0.82161,0.90213,0.49237,1.54706,0.74147,1.3009,0.001604,0.001604,0.001604
32,2157.88,1.50767,0.7443,1.16249,0.89791,0.82825,0.90184,0.47755,1.61472,0.74217,1.33282,0.0015908,0.0015908,0.0015908
33,2224.45,1.52045,0.75077,1.17088,0.89114,0.83099,0.90168,0.48423,1.58831,0.72405,1.32961,0.0015776,0.0015776,0.0015776
34,2291,1.50505,0.74075,1.16187,0.90226,0.82662,0.90373,0.49338,1.56307,0.74604,1.31083,0.0015644,0.0015644,0.0015644
35,2357.76,1.50744,0.73949,1.16003,0.88669,0.82596,0.89862,0.48273,1.56292,0.75633,1.31438,0.0015512,0.0015512,0.0015512
36,2424.1,1.49972,0.73583,1.15941,0.89841,0.83244,0.90677,0.50139,1.54354,0.71657,1.29708,0.001538,0.001538,0.001538
37,2490.37,1.5006,0.7346,1.16065,0.90184,0.82997,0.90398,0.49074,1.57169,0.70775,1.3209,0.0015248,0.0015248,0.0015248
38,2556.81,1.50114,0.73692,1.16193,0.90748,0.83025,0.90848,0.48976,1.57681,0.73267,1.32642,0.0015116,0.0015116,0.0015116
39,2623.49,1.50679,0.7334,1.1598,0.91371,0.83644,0.91214,0.51529,1.50364,0.69878,1.28477,0.0014984,0.0014984,0.0014984
40,2690.13,1.4937,0.72794,1.15947,0.90215,0.8403,0.91109,0.50699,1.53106,0.70387,1.29655,0.0014852,0.0014852,0.0014852
41,2756.56,1.5026,0.73259,1.15993,0.90209,0.83642,0.90782,0.50211,1.55813,0.70118,1.30893,0.001472,0.001472,0.001472
42,2823.17,1.49722,0.72827,1.16046,0.9061,0.84053,0.91169,0.49898,1.56382,0.71567,1.3122,0.0014588,0.0014588,0.0014588
43,2889.95,1.4884,0.72643,1.15653,0.89381,0.83343,0.90344,0.48108,1.5862,0.74258,1.31819,0.0014456,0.0014456,0.0014456
44,2956.34,1.49489,0.72792,1.16482,0.89789,0.83773,0.90886,0.4964,1.57106,0.7032,1.32989,0.0014324,0.0014324,0.0014324
45,3023.38,1.49396,0.72647,1.15972,0.89912,0.83609,0.90847,0.49024,1.56965,0.72082,1.32425,0.0014192,0.0014192,0.0014192
46,3090.43,1.48716,0.72309,1.15946,0.91061,0.84671,0.91613,0.50315,1.55518,0.69966,1.31771,0.001406,0.001406,0.001406
47,3157.68,1.48586,0.72283,1.15135,0.90585,0.841,0.91217,0.49814,1.56512,0.69362,1.32819,0.0013928,0.0013928,0.0013928
48,3225.27,1.48372,0.71795,1.15459,0.89436,0.83578,0.90594,0.49028,1.57255,0.71502,1.33844,0.0013796,0.0013796,0.0013796
49,3291.82,1.48554,0.71524,1.15786,0.90253,0.84144,0.90931,0.49407,1.5656,0.73032,1.31362,0.0013664,0.0013664,0.0013664
50,3358.27,1.48937,0.71726,1.15325,0.90471,0.84567,0.91446,0.50699,1.55173,0.68779,1.30258,0.0013532,0.0013532,0.0013532
51,3424.77,1.47983,0.71398,1.15195,0.91039,0.83654,0.91159,0.49596,1.56861,0.69106,1.3232,0.00134,0.00134,0.00134
52,3491.18,1.48295,0.71444,1.15415,0.909,0.83971,0.91197,0.49916,1.56045,0.70651,1.31594,0.0013268,0.0013268,0.0013268
53,3557.9,1.48589,0.71485,1.14799,0.90809,0.83921,0.91312,0.50203,1.55811,0.69196,1.32114,0.0013136,0.0013136,0.0013136
54,3624.78,1.48006,0.71242,1.14958,0.90474,0.84167,0.91303,0.4927,1.57932,0.69423,1.32634,0.0013004,0.0013004,0.0013004
55,3691.31,1.4774,0.70744,1.15187,0.90717,0.84439,0.91559,0.50935,1.53942,0.68897,1.30102,0.0012872,0.0012872,0.0012872
56,3757.97,1.48426,0.71246,1.15106,0.90687,0.84157,0.91388,0.51205,1.52,0.68983,1.28737,0.001274,0.001274,0.001274
57,3824.38,1.46971,0.70358,1.1471,0.90231,0.83395,0.90737,0.49852,1.56135,0.70198,1.32719,0.0012608,0.0012608,0.0012608
58,3890.8,1.47059,0.69929,1.15028,0.9054,0.8434,0.91589,0.50611,1.54842,0.69478,1.31415,0.0012476,0.0012476,0.0012476
59,3957.42,1.46946,0.69881,1.14833,0.90651,0.8482,0.91397,0.50847,1.54509,0.67877,1.32118,0.0012344,0.0012344,0.0012344
60,4024.08,1.47273,0.7018,1.15359,0.89744,0.84127,0.90938,0.47867,1.62652,0.70315,1.36683,0.0012212,0.0012212,0.0012212
61,4090.36,1.46828,0.69793,1.15189,0.91105,0.85014,0.91776,0.51544,1.52406,0.66672,1.30598,0.001208,0.001208,0.001208
62,4157,1.47058,0.69795,1.14949,0.90162,0.8404,0.91274,0.49305,1.59934,0.70263,1.33734,0.0011948,0.0011948,0.0011948
63,4223.47,1.46728,0.69878,1.14925,0.90301,0.84989,0.91748,0.50336,1.56317,0.67331,1.33055,0.0011816,0.0011816,0.0011816
64,4289.73,1.46485,0.69491,1.15362,0.90505,0.84689,0.91569,0.50466,1.55721,0.66863,1.32597,0.0011684,0.0011684,0.0011684
65,4356.17,1.45499,0.68928,1.14772,0.90611,0.84596,0.91408,0.5074,1.5525,0.66753,1.31853,0.0011552,0.0011552,0.0011552
66,4422.6,1.46826,0.69894,1.149,0.90429,0.85434,0.91836,0.50397,1.56323,0.67194,1.32843,0.001142,0.001142,0.001142
67,4488.93,1.45806,0.69206,1.14736,0.90814,0.85271,0.918,0.51239,1.53922,0.66022,1.31882,0.0011288,0.0011288,0.0011288
68,4555.3,1.46083,0.6906,1.14334,0.90709,0.84145,0.91313,0.50062,1.56562,0.69605,1.32776,0.0011156,0.0011156,0.0011156
69,4621.93,1.46436,0.69191,1.14702,0.90872,0.84858,0.91657,0.50596,1.55444,0.66426,1.32392,0.0011024,0.0011024,0.0011024
70,4688.41,1.45912,0.68801,1.14335,0.90913,0.84325,0.91518,0.50071,1.56433,0.68028,1.32533,0.0010892,0.0010892,0.0010892
71,4755,1.45956,0.68512,1.14903,0.90716,0.84878,0.91707,0.50664,1.55528,0.68015,1.31508,0.001076,0.001076,0.001076
72,4821.05,1.45629,0.68288,1.14787,0.91274,0.84846,0.91764,0.51043,1.55065,0.64917,1.32787,0.0010628,0.0010628,0.0010628
73,4887.6,1.45423,0.68755,1.14853,0.91344,0.84567,0.91758,0.51648,1.52659,0.6491,1.3094,0.0010496,0.0010496,0.0010496
74,4954.05,1.45538,0.68473,1.14508,0.90755,0.85023,0.91706,0.50793,1.54553,0.65427,1.31797,0.0010364,0.0010364,0.0010364
75,5020.58,1.45587,0.68633,1.14393,0.91238,0.85163,0.91931,0.51428,1.53353,0.65785,1.30798,0.0010232,0.0010232,0.0010232
76,5087.06,1.45438,0.68094,1.14286,0.90783,0.84798,0.91682,0.50383,1.56092,0.67153,1.31762,0.00101,0.00101,0.00101
77,5153.57,1.45525,0.6797,1.1445,0.90924,0.85477,0.92009,0.51047,1.5492,0.65157,1.31987,0.0009968,0.0009968,0.0009968
78,5220.1,1.44452,0.67528,1.14065,0.90891,0.84633,0.91491,0.50718,1.5484,0.66596,1.32128,0.0009836,0.0009836,0.0009836
79,5286.66,1.45397,0.67904,1.14302,0.90691,0.85201,0.91763,0.5026,1.57138,0.65545,1.33811,0.0009704,0.0009704,0.0009704
80,5353.13,1.44832,0.67293,1.14436,0.91388,0.85296,0.92059,0.50999,1.55337,0.65014,1.32047,0.0009572,0.0009572,0.0009572
81,5419.51,1.44282,0.66981,1.13985,0.9136,0.85383,0.92007,0.50283,1.57355,0.6539,1.3364,0.000944,0.000944,0.000944
82,5485.95,1.45029,0.67282,1.14026,0.91251,0.8523,0.91967,0.5086,1.55332,0.65716,1.31647,0.0009308,0.0009308,0.0009308
83,5552.24,1.44374,0.67237,1.14196,0.91537,0.84883,0.91846,0.51792,1.51851,0.64528,1.30734,0.0009176,0.0009176,0.0009176
84,5618.33,1.45436,0.67521,1.14406,0.91209,0.85555,0.92095,0.51644,1.53796,0.6417,1.31442,0.0009044,0.0009044,0.0009044
85,5684.51,1.44464,0.66826,1.13971,0.91583,0.85529,0.92268,0.51001,1.55255,0.6425,1.31847,0.0008912,0.0008912,0.0008912
86,5750.76,1.44523,0.67121,1.13515,0.91432,0.85189,0.92034,0.51917,1.51789,0.63774,1.30064,0.000878,0.000878,0.000878
87,5817.25,1.44142,0.66551,1.13921,0.91141,0.85717,0.92047,0.5166,1.52377,0.63845,1.30929,0.0008648,0.0008648,0.0008648
88,5883.39,1.43433,0.6662,1.14037,0.91387,0.85643,0.92244,0.51497,1.53617,0.6397,1.3123,0.0008516,0.0008516,0.0008516
89,5949.8,1.43916,0.66842,1.14181,0.911,0.85423,0.92054,0.50803,1.5604,0.64935,1.32603,0.0008384,0.0008384,0.0008384
90,6016.25,1.43281,0.66197,1.13704,0.91214,0.8532,0.91932,0.51284,1.5463,0.64074,1.32584,0.0008252,0.0008252,0.0008252
91,6082.73,1.43987,0.66334,1.13826,0.91281,0.8555,0.92095,0.51751,1.53891,0.63312,1.31557,0.000812,0.000812,0.000812
92,6148.85,1.43701,0.66031,1.13921,0.91192,0.85498,0.91945,0.51648,1.53226,0.63197,1.3153,0.0007988,0.0007988,0.0007988
93,6215.05,1.43367,0.65971,1.13617,0.91665,0.85305,0.92156,0.51875,1.53197,0.63014,1.31357,0.0007856,0.0007856,0.0007856
94,6281.38,1.42928,0.65417,1.13839,0.9138,0.85582,0.92148,0.51267,1.54875,0.63204,1.32461,0.0007724,0.0007724,0.0007724
95,6347.93,1.43741,0.66169,1.13732,0.90833,0.85679,0.92036,0.50846,1.55492,0.64215,1.32668,0.0007592,0.0007592,0.0007592
96,6414.09,1.43216,0.65897,1.13582,0.91116,0.85825,0.92255,0.51292,1.54974,0.63412,1.32254,0.000746,0.000746,0.000746
97,6480.42,1.42543,0.65329,1.13549,0.91332,0.85705,0.92236,0.51712,1.53681,0.63059,1.31362,0.0007328,0.0007328,0.0007328
98,6546.69,1.4287,0.65605,1.14143,0.91069,0.85627,0.91947,0.50847,1.55666,0.637,1.33468,0.0007196,0.0007196,0.0007196
99,6613.02,1.42263,0.64997,1.13427,0.91217,0.85643,0.92186,0.51329,1.54833,0.63527,1.3298,0.0007064,0.0007064,0.0007064
100,6679,1.42261,0.64814,1.13684,0.91295,0.85658,0.92159,0.51154,1.55642,0.63037,1.33439,0.0006932,0.0006932,0.0006932
101,6745.6,1.42307,0.64793,1.13409,0.91136,0.855,0.92043,0.50711,1.56435,0.63636,1.3392,0.00068,0.00068,0.00068
102,6811.87,1.42069,0.64348,1.13591,0.91472,0.85644,0.92176,0.51943,1.52808,0.62445,1.32195,0.0006668,0.0006668,0.0006668
103,6878.28,1.4263,0.64976,1.13628,0.91277,0.85748,0.92258,0.51202,1.55754,0.63224,1.33351,0.0006536,0.0006536,0.0006536
104,6944.62,1.42424,0.64685,1.13305,0.91287,0.85803,0.92261,0.514,1.54775,0.62635,1.32866,0.0006404,0.0006404,0.0006404
105,7010.91,1.41835,0.64663,1.13578,0.91599,0.85638,0.92182,0.51851,1.53281,0.62463,1.32281,0.0006272,0.0006272,0.0006272
106,7077.28,1.41423,0.6408,1.13091,0.91474,0.85955,0.92275,0.51648,1.54415,0.62478,1.32887,0.000614,0.000614,0.000614
107,7143.85,1.41944,0.64537,1.13137,0.91227,0.86012,0.92231,0.51457,1.54827,0.62902,1.33212,0.0006008,0.0006008,0.0006008
108,7210.03,1.4165,0.64204,1.13206,0.91528,0.85848,0.92206,0.516,1.54061,0.62403,1.3262,0.0005876,0.0005876,0.0005876
109,7276.27,1.42096,0.6473,1.13106,0.90972,0.86204,0.92295,0.51245,1.55098,0.63039,1.32783,0.0005744,0.0005744,0.0005744
110,7342.57,1.41003,0.64057,1.13202,0.91214,0.86013,0.92245,0.51435,1.54976,0.62559,1.33058,0.0005612,0.0005612,0.0005612
111,7408.96,1.4163,0.64076,1.13467,0.91045,0.85776,0.92144,0.50463,1.58259,0.63544,1.35013,0.000548,0.000548,0.000548
112,7475.28,1.41909,0.6427,1.12851,0.91108,0.85945,0.92191,0.51028,1.56441,0.62775,1.33607,0.0005348,0.0005348,0.0005348
113,7541.6,1.41214,0.63821,1.13274,0.91494,0.86058,0.92346,0.51274,1.56032,0.62528,1.33423,0.0005216,0.0005216,0.0005216
114,7607.77,1.4095,0.63695,1.12225,0.91408,0.85959,0.92354,0.513,1.55887,0.62594,1.33229,0.0005084,0.0005084,0.0005084
115,7674.02,1.40967,0.6367,1.12812,0.914,0.8599,0.92227,0.50931,1.5665,0.62814,1.33704,0.0004952,0.0004952,0.0004952
116,7740.44,1.40548,0.63402,1.12827,0.9133,0.85625,0.92123,0.50932,1.56867,0.62682,1.33913,0.000482,0.000482,0.000482
117,7806.67,1.41005,0.63658,1.12965,0.91547,0.85855,0.92273,0.51393,1.55183,0.62182,1.3313,0.0004688,0.0004688,0.0004688
118,7872.98,1.40604,0.63293,1.12575,0.9164,0.8575,0.92314,0.51595,1.54204,0.62309,1.32484,0.0004556,0.0004556,0.0004556
119,7939.3,1.40846,0.63453,1.12947,0.91565,0.85787,0.92276,0.51298,1.54977,0.62285,1.33097,0.0004424,0.0004424,0.0004424
120,8005.35,1.39922,0.63168,1.12724,0.9144,0.85816,0.92187,0.50877,1.56638,0.62827,1.34497,0.0004292,0.0004292,0.0004292
121,8071.63,1.40555,0.63079,1.12921,0.91493,0.85922,0.92275,0.51342,1.55602,0.62081,1.34169,0.000416,0.000416,0.000416
122,8137.77,1.39673,0.62786,1.12701,0.91361,0.8599,0.92236,0.51196,1.56088,0.62114,1.34151,0.0004028,0.0004028,0.0004028
123,8203.67,1.40392,0.63066,1.13598,0.91433,0.85983,0.92291,0.51427,1.55512,0.62161,1.33676,0.0003896,0.0003896,0.0003896
124,8269.73,1.40109,0.6294,1.12506,0.91448,0.86202,0.92375,0.5157,1.54851,0.61935,1.32943,0.0003764,0.0003764,0.0003764
125,8336.02,1.40205,0.629,1.12199,0.91278,0.85996,0.92212,0.51415,1.55386,0.62059,1.33029,0.0003632,0.0003632,0.0003632
126,8402.25,1.4037,0.63038,1.12769,0.91329,0.86075,0.92214,0.51553,1.54986,0.61892,1.32936,0.00035,0.00035,0.00035
127,8468.64,1.39907,0.62631,1.12184,0.91374,0.86115,0.9227,0.51272,1.56427,0.61879,1.33754,0.0003368,0.0003368,0.0003368
128,8534.68,1.40075,0.62856,1.12855,0.91582,0.86175,0.92416,0.51982,1.54411,0.6144,1.32579,0.0003236,0.0003236,0.0003236
129,8600.93,1.3945,0.62154,1.12521,0.91553,0.86184,0.92389,0.51487,1.55814,0.61722,1.33568,0.0003104,0.0003104,0.0003104
130,8667.2,1.3909,0.62298,1.1233,0.91735,0.85926,0.92369,0.51266,1.56347,0.61937,1.34043,0.0002972,0.0002972,0.0002972
131,8733.55,1.39964,0.62716,1.12734,0.91414,0.86184,0.9235,0.51169,1.56613,0.61882,1.3426,0.000284,0.000284,0.000284
132,8799.86,1.39948,0.62293,1.12487,0.91637,0.86104,0.92359,0.51554,1.55322,0.61643,1.33814,0.0002708,0.0002708,0.0002708
133,8866.23,1.39419,0.6226,1.12475,0.9149,0.86175,0.9235,0.51421,1.55887,0.61762,1.34008,0.0002576,0.0002576,0.0002576
134,8932.96,1.38798,0.61881,1.12488,0.91476,0.86247,0.9241,0.51583,1.55327,0.61662,1.33506,0.0002444,0.0002444,0.0002444
135,9000.08,1.39187,0.62305,1.12738,0.91435,0.86157,0.92338,0.51488,1.55662,0.61628,1.33825,0.0002312,0.0002312,0.0002312
136,9066.8,1.39754,0.62012,1.12416,0.91715,0.86044,0.92432,0.51642,1.55284,0.61277,1.33436,0.000218,0.000218,0.000218
137,9133.12,1.39144,0.62082,1.12179,0.91533,0.86049,0.9235,0.51514,1.55674,0.61616,1.33893,0.0002048,0.0002048,0.0002048
138,9199.51,1.38829,0.61578,1.12023,0.91626,0.86028,0.92329,0.51514,1.55541,0.61558,1.34056,0.0001916,0.0001916,0.0001916
139,9265.75,1.38771,0.61532,1.12036,0.91555,0.85983,0.92279,0.51207,1.5649,0.61829,1.34761,0.0001784,0.0001784,0.0001784
140,9331.83,1.38554,0.61433,1.12057,0.9161,0.86049,0.92341,0.514,1.55778,0.6163,1.34158,0.0001652,0.0001652,0.0001652
141,9396.05,1.37605,0.60098,1.15216,0.91834,0.85566,0.92251,0.51681,1.54913,0.61507,1.33533,0.000152,0.000152,0.000152
142,9459.13,1.36703,0.59631,1.14585,0.91718,0.85595,0.92166,0.51656,1.54769,0.6156,1.33436,0.0001388,0.0001388,0.0001388
143,9522.31,1.36187,0.592,1.13954,0.91542,0.85734,0.92139,0.51431,1.55711,0.6182,1.34069,0.0001256,0.0001256,0.0001256
144,9585.32,1.36127,0.58958,1.14145,0.91611,0.85745,0.92126,0.51404,1.55741,0.6162,1.34106,0.0001124,0.0001124,0.0001124
145,9648.32,1.35839,0.58783,1.14262,0.91556,0.8581,0.92105,0.51329,1.56135,0.61641,1.3426,9.92e-05,9.92e-05,9.92e-05
146,9711.28,1.35646,0.58723,1.1416,0.91499,0.85846,0.92104,0.51275,1.56439,0.61682,1.34423,8.6e-05,8.6e-05,8.6e-05
147,9774.36,1.35221,0.58609,1.1395,0.91414,0.85913,0.92118,0.5135,1.56259,0.61573,1.34361,7.28e-05,7.28e-05,7.28e-05
148,9837.21,1.35357,0.58409,1.13651,0.91493,0.85891,0.92092,0.51286,1.56497,0.61611,1.34546,5.96e-05,5.96e-05,5.96e-05
149,9900.12,1.35106,0.58332,1.13831,0.91493,0.85898,0.92134,0.51275,1.56566,0.61573,1.34571,4.64e-05,4.64e-05,4.64e-05
150,9963.19,1.34848,0.58091,1.13765,0.91537,0.85928,0.92157,0.51266,1.56652,0.61533,1.34648,3.32e-05,3.32e-05,3.32e-05
